id,name,position,team,opponent,game,salary,fppg,injury_status,fpProjPts,tdOdds,tdProbability,floor_shootout,ceiling_shootout,floor_defensive,ceiling_defensive,floor_blowout_favorite,ceiling_blowout_favorite,floor_blowout_underdog,ceiling_blowout_underdog,floor_competitive,ceiling_competitive,mu_shootout,sigma_shootout,shift_shootout,mu_defensive,sigma_defensive,shift_defensive,mu_blowout_favorite,sigma_blowout_favorite,shift_blowout_favorite,mu_blowout_underdog,sigma_blowout_underdog,shift_blowout_underdog,mu_competitive,sigma_competitive,shift_competitive,td_odds_floor_mult,td_odds_ceiling_mult,game_id,shootout_prob,defensive_prob,blowout_prob,competitive_prob,is_favorite
123617-86244,Pat Freiermuth,TE,PIT,BUF,BUF@PIT,4700,6.980000305175781,,5.3,2200,4.35,1.9874999999999998,11.129999999999999,1.9874999999999998,9.142499999999998,2.12,9.142499999999998,2.12,10.334999999999999,2.2525,9.9375,1.5525990876420437,0.6738307729483419,0.0,1.4542439405190166,0.597083843860685,0.0,1.4865132010878024,0.5719040060481716,0.0,1.5478143621339684,0.6197375561715457,0.0,1.5585163164655453,0.5807826917501183,0.0,1.002175,1.006525,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,False
123617-12541,New England Patriots,D,NE,NYG,NYG@NE,4700,7.833333333333333,,7.2,2500,3.85,2.52,11.340000000000002,3.6,15.12,3.6,14.040000000000001,2.7,11.340000000000002,3.06,12.96,1.680138368997726,0.5883152408246242,0.0,2.0023168771929827,0.5613975289892706,0.0,1.9652628911161216,0.5324841500249878,0.0,1.714634804741202,0.5613975289892706,0.0,1.843982072530466,0.5646624189459071,0.0,1.001925,1.005775,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-12549,San Francisco 49ers,D,SF,CLE,SF@CLE,4700,4.25,,7.8,1600,5.88,2.73,12.285,3.9,16.38,3.9,15.209999999999999,2.925,12.285,3.315,14.04,1.7621988164147218,0.5890996046225699,0.0,2.0843773246099784,0.5621818927872163,0.0,2.0473233385331175,0.5332685138229336,0.0,1.7966952521581976,0.5621818927872164,0.0,1.9260425199474616,0.5654467827438528,0.0,1.00294,1.00882,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,True
123617-136538,Kyle Williams,WR,NE,NYG,NYG@NE,4700,2.0888888041178384,,2.8,5500,1.79,1.0499999999999998,6.089999999999999,1.0499999999999998,4.619999999999999,1.1199999999999999,4.619999999999999,1.19,5.669999999999999,1.19,5.249999999999999,0.9295071237221704,0.686529035179745,0.0,0.7913804354080912,0.5787482076050218,0.0,0.8236496959768769,0.5535683697925085,0.0,0.9563592132081009,0.6098165125538624,0.0,0.9178786926400367,0.5797900028115784,0.0,1.000895,1.002685,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-154000,Konata Mumpfield,WR,LAR,CAR,LAR@CAR,4700,2.924999952316284,,1.8,3500,2.78,0.675,3.915,0.675,2.9700000000000006,0.7200000000000001,2.9700000000000006,0.765,3.6450000000000005,0.765,3.375,0.4886615529113312,0.6869135271997977,0.0,0.35053486459725214,0.5791326996250746,0.0,0.38280412516603773,0.5539528618125612,0.0,0.5155136423972617,0.6102010045739151,0.0,0.47703312182919755,0.5801744948316312,0.0,1.00139,1.00417,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,True
123617-152007,Jaylin Noel,WR,HOU,IND,HOU@IND,4700,3.472727342085405,,3.8,4000,2.44,1.4249999999999998,8.264999999999999,1.4249999999999998,6.27,1.52,6.27,1.615,7.694999999999999,1.615,7.124999999999999,1.2355370599481164,0.6867815650076879,0.0,1.0974103716340375,0.579000737432965,0.0,1.129679632202823,0.5538208996204516,0.0,1.2623891494340471,0.6100690423818055,0.0,1.2239086288659828,0.5800425326395214,0.0,1.00122,1.00366,HOU@IND,0.24401835446696882,0.2680423971262237,0.10822293176425005,0.3797163166425575,False
123617-88575,Elijah Moore,WR,BUF,PIT,BUF@PIT,4700,2.677777820163303,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.0,1.0,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,True
123617-88699,Jaret Patterson,RB,LAC,LV,LV@LAC,4700,2.5,,0.5,4000,2.44,0.225,0.7875000000000001,0.2375,0.8624999999999999,0.2375,0.9750000000000001,0.1875,0.7875000000000001,0.2125,0.8999999999999999,-0.8628371050787168,0.48971772355298876,0.0,-0.7903176053407158,0.504116112945837,0.0,-0.7290164442945497,0.5519496630692111,0.0,-0.9539978834756944,0.5608508568953355,0.0,-0.82465061568643,0.564115746851972,0.0,1.00122,1.00366,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,True
123617-91931,Greg Dulcich,TE,MIA,NO,NO@MIA,4700,4.299999872843425,,3.2,2800,3.45,1.2000000000000002,6.720000000000001,1.2000000000000002,5.5200000000000005,1.2800000000000002,5.5200000000000005,1.2800000000000002,6.240000000000001,1.36,6.000000000000001,1.0471474404654018,0.6734823576204633,0.0,0.9487922933423747,0.5967354285328065,0.0,0.9810615539111602,0.571555590720293,0.0,1.0423627149573265,0.6193891408436673,0.0,1.053064669288903,0.5804342764222397,0.0,1.001725,1.005175,NO@MIA,0.18240478979995478,0.3850280624424308,0.22147984650184369,0.21108730125577074,True
123617-107293,Tyjae Spears,RB,TEN,JAC,JAC@TEN,4700,6.814285823277065,,7.7,1300,7.14,3.4650000000000003,12.127500000000001,3.6574999999999998,13.2825,3.6574999999999998,15.015,2.8875,12.127500000000001,3.2725,13.860000000000001,1.8762024653186762,0.4915340177772569,0.0,1.9487219650566772,0.5059324071701051,0.0,2.0100231261028436,0.5537659572934792,0.0,1.785041686921699,0.5626671511196037,0.0,1.9143889547109634,0.5659320410762402,0.0,1.00357,1.01071,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,False
123617-151741,Jack Bech,WR,LV,LAC,LV@LAC,4600,1.885714258466448,,1.8,7000,1.41,0.675,3.915,0.675,2.9700000000000006,0.7200000000000001,2.9700000000000006,0.765,3.6450000000000005,0.765,3.375,0.4872951297367641,0.6863812505806808,0.0,0.34916844142268516,0.5786004230059577,0.0,0.3814377019914707,0.5534205851934444,0.0,0.5141472192226946,0.6096687279547982,0.0,0.47566669865463046,0.5796422182125143,0.0,1.000705,1.002115,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,False
123617-57543,D'Ernest Johnson,RB,NE,NYG,NYG@NE,4600,0.2333333293596903,,0.1,,0.0,0.045000000000000005,0.15750000000000003,0.0475,0.17250000000000001,0.0475,0.19500000000000003,0.037500000000000006,0.15750000000000003,0.0425,0.18000000000000002,-2.474711304964133,0.4887680691814385,0.0,-2.402191805226132,0.5031664585742868,0.0,-2.3408906441799657,0.5510000086976609,0.0,-2.56587208336111,0.5599012025237853,0.0,-2.4365248155718464,0.5631660924804217,0.0,1.0,1.0,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-12538,Los Angeles Rams,D,LAR,CAR,LAR@CAR,4600,9.545454545454543,,8.7,2500,3.85,3.0449999999999995,13.702499999999999,4.35,18.269999999999996,4.35,16.965,3.2624999999999997,13.702499999999999,3.6975,15.659999999999998,1.8693803686362545,0.5883152408246243,0.0,2.191558876831511,0.5613975289892705,0.0,2.15450489075465,0.5324841500249878,0.0,1.9038768043797303,0.5613975289892706,0.0,2.033224072168994,0.5646624189459071,0.0,1.001925,1.005775,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,True
123617-91467,Jake Tonges,TE,SF,CLE,SF@CLE,4600,7.449999809265137,,0.8,8000,1.23,0.30000000000000004,1.6800000000000002,0.30000000000000004,1.3800000000000001,0.32000000000000006,1.3800000000000001,0.32000000000000006,1.5600000000000003,0.34,1.5000000000000002,-0.3413604499338423,0.6726202570403663,0.0,-0.43971559705686936,0.5958733279527095,0.0,-0.4074463364880839,0.5706934901401961,0.0,-0.3461451754419178,0.6185270402635702,0.0,-0.33544322111034097,0.5795721758421427,0.0,1.000615,1.001845,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,True
123617-151915,Terrance Ferguson,TE,LAR,CAR,LAR@CAR,4600,3.7166665395100913,,3.1,3000,3.23,1.1625,6.51,1.1625,5.3475,1.2400000000000002,5.3475,1.2400000000000002,6.045000000000001,1.3175,5.8125,1.0151796563752864,0.6733970944347323,0.0,0.9168245092522593,0.5966501653470753,0.0,0.949093769821045,0.571470327534562,0.0,1.010394930867211,0.619303877657936,0.0,1.0210968851987876,0.5803490132365087,0.0,1.001615,1.004845,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,True
123617-90533,Jerome Ford,RB,CLE,SF,SF@CLE,4600,2.3090908744118432,,2.2,4500,2.17,0.9900000000000001,3.4650000000000003,1.045,3.795,1.045,4.290000000000001,0.8250000000000001,3.4650000000000003,0.935,3.96,0.6184982112781967,0.4896128663009653,0.0,0.6910177110161978,0.5040112556938137,0.0,0.752318872062364,0.5518448058171878,0.0,0.5273374328812195,0.5607459996433122,0.0,0.6566847006704837,0.5640108895999486,0.0,1.001085,1.003255,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,False
123617-112041,Isaiah Williams,WR,NYJ,ATL,ATL@NYJ,4600,1.6375000476837158,,1.9,4000,2.44,0.7124999999999999,4.132499999999999,0.7124999999999999,3.135,0.76,3.135,0.8075,3.8474999999999997,0.8075,3.5624999999999996,0.5423898793881712,0.6867815650076879,0.0,0.4042631910740922,0.579000737432965,0.0,0.4365324516428778,0.5538208996204516,0.0,0.5692419688741018,0.6100690423818055,0.0,0.5307614483060376,0.5800425326395214,0.0,1.00122,1.00366,NYJ@ATL,0.1805597931557001,0.4026317247504995,0.09086276629962634,0.3259457157941739,False
123617-172646,Trevor Etienne,RB,CAR,LAR,LAR@CAR,4600,0.7750000158945719,,0.9,14000,0.71,0.405,1.4175000000000002,0.4275,1.5525,0.4275,1.7550000000000001,0.3375,1.4175000000000002,0.3825,1.62,-0.2767770424817949,0.48904488062878665,0.0,-0.20425754274379382,0.5034432700216349,0.0,-0.1429563816976277,0.551276820145009,0.0,-0.36793782087877225,0.5601780139711334,0.0,-0.23859055308950805,0.56344290392777,0.0,1.000355,1.001065,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,False
123617-138037,Roman Wilson,WR,PIT,BUF,BUF@PIT,4600,4.074999809265137,,3.7,3000,3.23,1.3875000000000002,8.047500000000001,1.3875000000000002,6.105000000000001,1.4800000000000002,6.105000000000001,1.5725,7.4925000000000015,1.5725,6.937500000000001,1.2096560244399999,0.6870880456046752,0.0,1.0715293361259208,0.5793072180299521,0.0,1.1037985966947064,0.5541273802174388,0.0,1.2365081139259302,0.6103755229787926,0.0,1.1980275933578661,0.5803490132365087,0.0,1.001615,1.004845,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,False
123617-91101,Tommy Tremble,TE,CAR,LAR,LAR@CAR,4600,3.3900001525878904,,2.2,5500,1.79,0.8250000000000001,4.62,0.8250000000000001,3.795,0.8800000000000001,3.795,0.8800000000000001,4.290000000000001,0.935,4.125,0.6707994069996475,0.672838084009802,0.0,0.5724442598766204,0.5960911549221451,0.0,0.6047135204454058,0.5709113171096317,0.0,0.6660146814915722,0.6187448672330059,0.0,0.6767166358231488,0.5797900028115784,0.0,1.000895,1.002685,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,False
123617-48116,Jonnu Smith,TE,PIT,BUF,BUF@PIT,4600,4.236363497647372,,4.2,2000,4.76,1.5750000000000002,8.82,1.5750000000000002,7.245,1.6800000000000002,7.245,1.6800000000000002,8.190000000000001,1.785,7.875000000000001,1.3203844727337275,0.6739892887597737,0.0,1.2220293256107007,0.5972423596721169,0.0,1.2542985861794862,0.5720625218596035,0.0,1.3155997472256524,0.6198960719829777,0.0,1.326301701557229,0.5809412075615502,0.0,1.00238,1.00714,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,False
123617-40126,Austin Hooper,TE,NE,NYG,NYG@NE,4500,3.529999923706055,,2.8,3000,3.23,1.0499999999999998,5.879999999999999,1.0499999999999998,4.829999999999999,1.1199999999999999,4.829999999999999,1.1199999999999999,5.459999999999999,1.19,5.249999999999999,0.9133969620653438,0.6733970944347323,0.0,0.8150418149423168,0.5966501653470754,0.0,0.8473110755111022,0.571470327534562,0.0,0.9086122365572685,0.6193038776579362,0.0,0.9193141908888455,0.5803490132365086,0.0,1.001615,1.004845,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-12548,Los Angeles Chargers,D,LAC,LV,LV@LAC,4500,5.818181818181818,,9.2,2000,4.76,3.2199999999999998,14.49,4.6,19.319999999999997,4.6,17.939999999999998,3.4499999999999997,14.49,3.9099999999999997,16.56,1.9261659595300333,0.5886672436527177,0.0,2.24834446772529,0.5617495318173642,0.0,2.2112904816484287,0.5328361528530814,0.0,1.9606623952735092,0.5617495318173642,0.0,2.0900096630627734,0.5650144217740006,0.0,1.00238,1.00714,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,True
123617-112062,Skyy Moore,WR,SF,CLE,SF@CLE,4500,0.7083333333333334,,0.2,9000,1.1,0.07500000000000001,0.43500000000000005,0.07500000000000001,0.33000000000000007,0.08000000000000002,0.33000000000000007,0.085,0.4050000000000001,0.085,0.37500000000000006,-1.7102389621441598,0.6862606063943228,0.0,-1.8483656504582389,0.5784797788195998,0.0,-1.8160963898894529,0.5532999410070865,0.0,-1.6833868726582293,0.6095480837684403,0.0,-1.7218673932262933,0.5795215740261563,0.0,1.00055,1.00165,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,True
123617-73176,Luke Farrell,TE,SF,CLE,SF@CLE,4500,2.4,,1.2,4500,2.17,0.44999999999999996,2.5199999999999996,0.44999999999999996,2.07,0.48,2.07,0.48,2.34,0.51,2.25,0.06504266553679439,0.6729857565857218,0.0,-0.0333124815862329,0.5962388274980648,0.0,-0.001043221017447249,0.5710589896855515,0.0,0.06025794002871887,0.6188925398089256,0.0,0.0709598943602957,0.5799376753874981,0.0,1.001085,1.003255,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,True
123617-201230,Dylan Laube,RB,LV,LAC,LV@LAC,4500,0.3454545411196622,,0.8,11000,0.9,0.36000000000000004,1.2600000000000002,0.38,1.3800000000000001,0.38,1.5600000000000003,0.30000000000000004,1.2600000000000002,0.34,1.4400000000000002,-0.39437026910946704,0.4891188903317949,0.0,-0.32185076937146595,0.5035172797246431,0.0,-0.2605496083252997,0.5513508298480172,0.0,-0.4855310475064445,0.5602520236741416,0.0,-0.35618377971718007,0.563516913630778,0.0,1.00045,1.00135,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,False
123617-200291,Jackson Hawes,TE,BUF,PIT,BUF@PIT,4500,3.862499952316284,,2.1,2800,3.45,0.7875000000000001,4.41,0.7875000000000001,3.6225,0.8400000000000001,3.6225,0.8400000000000001,4.095000000000001,0.8925,3.9375000000000004,0.625933975389098,0.6734823576204633,0.0,0.5275788282660712,0.5967354285328065,0.0,0.5598480888348567,0.571555590720293,0.0,0.6211492498810229,0.6193891408436673,0.0,0.6318512042125995,0.5804342764222398,0.0,1.001725,1.005175,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,True
123617-139094,Jalin Hyatt,WR,NYG,NE,NYG@NE,4500,1.0,,0.8,8000,1.23,0.30000000000000004,1.7400000000000002,0.30000000000000004,1.3200000000000003,0.32000000000000006,1.3200000000000003,0.34,1.6200000000000003,0.34,1.5000000000000002,-0.32381479002820734,0.6863112082103092,0.0,-0.46194147834228627,0.5785303806355862,0.0,-0.42967221777350084,0.5533505428230728,0.0,-0.2969627005422768,0.6095986855844266,0.0,-0.33544322111034097,0.5795721758421427,0.0,1.000615,1.001845,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,False
123617-168916,Kaleb Johnson,RB,PIT,BUF,BUF@PIT,4500,0.7428571156093052,,1.1,7500,1.32,0.49500000000000005,1.7325000000000002,0.5225,1.8975,0.5225,2.1450000000000005,0.41250000000000003,1.7325000000000002,0.4675,1.98,-0.07549711982605645,0.4892823910875113,0.0,-0.002977620088055133,0.5036807804803597,0.0,0.058323540958110986,0.5515143306037338,0.0,-0.16665789822303378,0.5604155244298581,0.0,-0.037310630433769365,0.5636804143864945,0.0,1.00066,1.00198,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,False
123617-60451,Tyler Conklin,TE,LAC,LV,LV@LAC,4400,2.5399999618530273,,0.9,7000,1.41,0.3375,1.89,0.3375,1.5525,0.36000000000000004,1.5525,0.36000000000000004,1.7550000000000001,0.3825,1.6875,-0.2233977107288162,0.6726902994107378,0.0,-0.32175285785184327,0.595943370323081,0.0,-0.2894835972830577,0.5707635325105677,0.0,-0.2281824362368915,0.6185970826339418,0.0,-0.21748048190531488,0.5796422182125143,0.0,1.000705,1.002115,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,True
123617-114787,Terrell Jennings,RB,NE,NYG,NYG@NE,4400,2.9399999618530273,,1.0,5500,1.79,0.45,1.5750000000000002,0.475,1.7249999999999999,0.475,1.9500000000000002,0.375,1.5750000000000002,0.425,1.7999999999999998,-0.17033821119353587,0.4894651937250457,0.0,-0.09781871145553478,0.5038635831178939,0.0,-0.03651755040936855,0.5516971332412681,0.0,-0.2614989895905133,0.5605983270673924,0.0,-0.132151721801249,0.5638632170240289,0.0,1.000895,1.002685,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,True
123617-69860,Trayveon Williams,RB,LAC,LV,LV@LAC,4400,0.2000000029802322,,0.8,6000,1.64,0.36000000000000004,1.2600000000000002,0.38,1.3800000000000001,0.38,1.5600000000000003,0.30000000000000004,1.2600000000000002,0.34,1.4400000000000002,-0.3936314417158717,0.4894068710890318,0.0,-0.32111194197787063,0.50380526048188,0.0,-0.2598107809317045,0.5516388106052541,0.0,-0.48479222011284906,0.5605400044313784,0.0,-0.35544495232358475,0.563804894388015,0.0,1.00082,1.00246,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,True
123617-12526,Buffalo Bills,D,BUF,PIT,BUF@PIT,4400,5.7272727272727275,,6.3,2500,3.85,2.2049999999999996,9.9225,3.15,13.229999999999999,3.15,12.285,2.3625,9.9225,2.6774999999999998,11.339999999999998,1.5466069763732033,0.5883152408246242,0.0,1.86878548456846,0.5613975289892705,0.0,1.831731498491599,0.5324841500249878,0.0,1.5811034121166792,0.5613975289892706,0.0,1.7104506799059433,0.5646624189459071,0.0,1.001925,1.005775,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,True
123617-102831,Davis Allen,TE,LAR,CAR,LAR@CAR,4400,3.9299999237060543,,3.8,2800,3.45,1.4249999999999998,7.979999999999999,1.4249999999999998,6.554999999999999,1.52,6.554999999999999,1.52,7.409999999999999,1.615,7.124999999999999,1.2189976973920607,0.6734823576204633,0.0,1.1206425502690336,0.5967354285328065,0.0,1.1529118108378194,0.571555590720293,0.0,1.2142129718839856,0.6193891408436673,0.0,1.2249149262155623,0.5804342764222397,0.0,1.001725,1.005175,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,True
123617-40371,Johnny Mundt,TE,JAC,TEN,JAC@TEN,4400,1.5,,1.8,4000,2.44,0.675,3.78,0.675,3.105,0.7200000000000001,3.105,0.7200000000000001,3.5100000000000002,0.765,3.375,0.4707769982122605,0.6730906138377452,0.0,0.3724218510892333,0.5963436847500881,0.0,0.4046911116580191,0.5711638469375749,0.0,0.4659922727041852,0.618997397060949,0.0,0.476694227035762,0.5800425326395215,0.0,1.00122,1.00366,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,True
123617-89627,Brycen Tremayne,WR,CAR,LAR,LAR@CAR,4400,2.7571427481515065,,0.5,7500,1.32,0.1875,1.0875,0.1875,0.8250000000000001,0.2,0.8250000000000001,0.2125,1.0125000000000002,0.2125,0.9375,-0.7937285624557785,0.6863462325422106,0.0,-0.9318552507698575,0.5785654049674874,0.0,-0.8995859902010719,0.5533855671549742,0.0,-0.766876472969848,0.609633709916328,0.0,-0.8053569935379121,0.5796072001740441,0.0,1.00066,1.00198,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,False
123617-152103,Jaylen Wright,RB,MIA,NO,NO@MIA,4400,1.8000000317891438,,1.0,6000,1.64,0.45,1.5750000000000002,0.475,1.7249999999999999,0.475,1.9500000000000002,0.375,1.5750000000000002,0.425,1.7999999999999998,-0.17048789040166223,0.4894068710890317,0.0,-0.09796839066366081,0.50380526048188,0.0,-0.0366672296174948,0.551638810605254,0.0,-0.26164866879863946,0.5605400044313785,0.0,-0.13230140100937526,0.5638048943880148,0.0,1.00082,1.00246,NO@MIA,0.18240478979995478,0.3850280624424308,0.22147984650184369,0.21108730125577074,True
123617-201260,Mason Tipton,WR,NO,MIA,NO@MIA,4400,1.2000000476837158,,3.5,2200,4.35,1.3125,7.6125,1.3125,5.775,1.4000000000000001,5.775,1.4875,7.0875,1.4875,6.5625,1.1552008954849706,0.6875217241182848,0.0,1.0170742071708916,0.5797408965435618,0.0,1.0493434677396773,0.5545610587310484,0.0,1.1820529849709014,0.6108092014924023,0.0,1.143572464402837,0.5807826917501183,0.0,1.002175,1.006525,NO@MIA,0.18240478979995478,0.3850280624424308,0.22147984650184369,0.21108730125577074,False
123617-57091,Tim Patrick,WR,JAC,TEN,JAC@TEN,4400,2.9749999046325684,,2.8,4000,2.44,1.0499999999999998,6.089999999999999,1.0499999999999998,4.619999999999999,1.1199999999999999,4.619999999999999,1.19,5.669999999999999,1.19,5.249999999999999,0.9301554103969346,0.686781565007688,0.0,0.7920287220828555,0.5790007374329649,0.0,0.824297982651641,0.5538208996204514,0.0,0.957007499882865,0.6100690423818054,0.0,0.918526979314801,0.5800425326395215,0.0,1.00122,1.00366,TEN@JAX,0.19124132971181756,0.37247750606079016,0.25516182752210337,0.18111933670528885,True
123617-128913,Malachi Corley,WR,CLE,SF,SF@CLE,4400,2.116666634877523,,1.7,7500,1.32,0.6375,3.6975,0.6375,2.805,0.68,2.805,0.7224999999999999,3.4425,0.7224999999999999,3.1875,0.4300468691663371,0.6863462325422106,0.0,0.29192018085225807,0.5785654049674874,0.0,0.3241894414210439,0.5533855671549742,0.0,0.45689895865226765,0.6096337099163279,0.0,0.4184184380842036,0.5796072001740441,0.0,1.00066,1.00198,CLE@SF,0.1440244461689938,0.48466861362189917,0.190113846021111,0.18119309418799603,False
123617-64634,Alex Bachman,WR,LV,LAC,LV@LAC,4300,0.1999999965940203,,0.0,10000,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,1.000495,1.001485,LV@LAC,0.10182520322187753,0.40203524440197325,0.4685158816507305,0.02762367072541867,False
123617-104577,Gunner Olszewski,WR,NYG,NE,NYG@NE,4300,1.1850000222524006,,0.7,8000,1.23,0.26249999999999996,1.5224999999999997,0.26249999999999996,1.1549999999999998,0.27999999999999997,1.1549999999999998,0.2975,1.4174999999999998,0.2975,1.3124999999999998,-0.4573461826527302,0.6863112082103093,0.0,-0.5954728709668092,0.5785303806355862,0.0,-0.5632036103980238,0.5533505428230728,0.0,-0.4304940931668,0.6095986855844265,0.0,-0.46897461373486415,0.5795721758421426,0.0,1.000615,1.001845,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,False
123617-90307,Daniel Bellinger,TE,NYG,NE,NYG@NE,4300,3.577777862548828,,2.7,3500,2.78,1.0125000000000002,5.670000000000001,1.0125000000000002,4.657500000000001,1.08,4.657500000000001,1.08,5.2650000000000015,1.1475,5.062500000000001,0.8765810011138607,0.6732225760298548,0.0,0.7782258539908334,0.5964756469421978,0.0,0.810495114559619,0.5712958091296846,0.0,0.8717962756057852,0.6191293592530587,0.0,0.8824982299373622,0.5801744948316313,0.0,1.00139,1.00417,NYG@NE,0.2613375582848439,0.22469149494986462,0.40902328797807275,0.10494765878721858,False
123617-12556,Houston Texans,D,HOU,IND,HOU@IND,4300,10.545454545454543,,7.1,2200,4.35,2.485,11.1825,3.55,14.909999999999997,3.55,13.844999999999999,2.6624999999999996,11.1825,3.0174999999999996,12.779999999999998,1.6666495791618714,0.5885087278412859,0.0,1.9888280873571278,0.5615910160059322,0.0,1.951774101280267,0.5326776370416495,0.0,1.7011460149053468,0.5615910160059324,0.0,1.830493282694611,0.5648559059625687,0.0,1.002175,1.006525,HOU@IND,0.24401835446696882,0.2680423971262237,0.10822293176425005,0.3797163166425575,False
123617-103694,Ray Davis,RB,BUF,PIT,BUF@PIT,4300,1.8363637057217683,,2.4,6000,1.64,1.08,3.78,1.14,4.14,1.14,4.68,0.8999999999999999,3.78,1.02,4.319999999999999,0.7049808469522378,0.48940687108903164,0.0,0.7775003466902389,0.50380526048188,0.0,0.8388015077364049,0.551638810605254,0.0,0.6138200685552604,0.5605400044313785,0.0,0.7431673363445247,0.5638048943880148,0.0,1.00082,1.00246,PIT@BUF,0.2502015769709772,0.26119387134689187,0.1074352269626084,0.38116932471952236,True
123617-60712,Foster Moreau,TE,NO,MIA,NO@MIA,4300,1.0,,1.9,4000,2.44,0.7124999999999999,3.9899999999999993,0.7124999999999999,3.2774999999999994,0.76,3.2774999999999994,0.76,3.7049999999999996,0.8075,3.5624999999999996,0.5248442194825362,0.6730906138377452,0.0,0.426489072359509,0.5963436847500881,0.0,0.4587583329282946,0.5711638469375748,0.0,0.5200594939744608,0.6189973970609489,0.0,0.5307614483060376,0.5800425326395214,0.0,1.00122,1.00366,NO@MIA,0.18240478979995478,0.3850280624424308,0.22147984650184369,0.21108730125577074,False
123617-113096,Xavier Smith,WR,LAR,CAR,LAR@CAR,4300,1.2,,0.9,5000,1.96,0.3375,1.9575,0.3375,1.4850000000000003,0.36000000000000004,1.4850000000000003,0.3825,1.8225000000000002,0.3825,1.6875,-0.20530320651056866,0.686595113066374,0.0,-0.3434298948246477,0.5788142854916509,0.0,-0.31116063425586216,0.5536344476791376,0.0,-0.17845111702463812,0.6098825904404915,0.0,-0.2169316375927024,0.5798560806982075,0.0,1.00098,1.00294,CAR@LAR,0.160993076582962,0.2754092249059485,0.5322181457809924,0.03137955273009704,True
